2024-05-31 13:09:59,310 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:49:31,951 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:49:42,773 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:49:52,536 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:50:35,447 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:51:43,493 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:52:02,648 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:52:31,173 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:52:45,994 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:52:52,232 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:52:55,454 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:53:28,938 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:58:02,504 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:58:15,972 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:58:26,080 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:58:35,088 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:58:42,660 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:58:49,212 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:58:56,005 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:59:02,661 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:59:07,558 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:59:17,205 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:59:47,764 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 13:59:54,835 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:00:02,949 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:00:07,572 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:00:10,322 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:01:05,412 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:01:23,122 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:01:27,321 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:01:33,553 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:01:45,645 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:01:51,022 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:01:56,945 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:02:05,028 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:02:51,393 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:03:03,492 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:03:08,008 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:03:13,261 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:03:21,913 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:03:38,102 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:16:35,495 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:16:52,537 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:18:19,400 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:18:41,087 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:18:47,116 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:18:58,975 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:19:03,316 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:19:12,383 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:19:16,351 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:19:20,102 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:19:32,337 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:19:46,374 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:19:53,705 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:20:16,431 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:20:52,517 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:20:56,618 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:21:06,502 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:21:13,709 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:21:37,109 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:21:51,367 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:21:54,142 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:22:04,235 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:22:22,358 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:22:25,306 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:22:39,583 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:22:44,441 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:22:49,303 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:22:53,297 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:23:06,871 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:23:17,763 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:23:28,417 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:23:42,224 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:23:45,396 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:24:07,392 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:24:13,462 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:24:16,275 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:24:30,318 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:24:34,840 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:24:46,563 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:24:54,374 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:25:08,710 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:25:19,287 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:25:26,332 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:25:46,054 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:26:02,025 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:26:07,028 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:26:14,130 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:26:19,753 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:26:50,984 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:26:59,869 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:27:07,112 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:27:23,624 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:27:33,085 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:27:37,520 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:31:37,529 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:31:45,452 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:32:01,404 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:32:07,203 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:32:13,777 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:32:21,211 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:32:30,793 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:32:48,953 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:32:55,638 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:33:23,458 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:33:30,711 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:33:40,657 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:33:56,880 - router.admin_router - INFO - Accessed Admin Login Page.
2024-05-31 14:33:59,042 - router.admin_router - INFO - Attempting to authenticate admin: ADM001
2024-05-31 14:33:59,042 - router.admin_router - DEBUG - SQL Query to Check Wheather Admin Record Exist or Not : SELECT COUNT(admin_id) ,admin_id, password 
    FROM admin
    WHERE admin_id = 'ADM001' AND password = 'password1' ;
    
2024-05-31 14:33:59,042 - router.admin_router - INFO - Authentication query executed successfully for admin: ADM001
2024-05-31 14:33:59,042 - router.admin_router - INFO - Admin ADM001 authenticated successfully.
2024-05-31 14:33:59,050 - router.admin_router - INFO - Admin id is saved as SessionUser
2024-05-31 14:33:59,050 - router.admin_router - INFO - Redirecting to admin home
2024-05-31 14:33:59,065 - router.admin_router - INFO - Accessed Admin Login Page.
2024-05-31 14:33:59,108 - router.admin_router - INFO - Attempting to authenticate admin: ADM001
2024-05-31 14:33:59,108 - router.admin_router - DEBUG - SQL Query to Check Wheather Admin Record Exist or Not : SELECT COUNT(admin_id) ,admin_id, password 
    FROM admin
    WHERE admin_id = 'ADM001' AND password = 'password1' ;
    
2024-05-31 14:33:59,112 - router.admin_router - INFO - Authentication query executed successfully for admin: ADM001
2024-05-31 14:33:59,114 - router.admin_router - INFO - Admin ADM001 authenticated successfully.
2024-05-31 14:33:59,114 - router.admin_router - INFO - Admin id is saved as SessionUser
2024-05-31 14:33:59,114 - router.admin_router - INFO - Redirecting to admin home
2024-05-31 14:33:59,125 - router.admin_router - INFO - ADM001 : Accessed Admin Home Page.
2024-05-31 14:33:59,166 - router.admin_router - INFO - ADM001 : Accessed Admin Home Page.
2024-05-31 14:34:04,134 - router.admin_router - INFO - ADM001 : Accessed View Project Page
2024-05-31 14:34:04,134 - router.admin_router - INFO - Fetching  projects information
2024-05-31 14:34:04,135 - router.admin_router - DEBUG - SQL Query to get project Information : SELECT p.project_id , p.project_name ,p.admin_id, a.admin_name, p.start_date, p.dead_line, mpd.manager_id, m.manager_name , p.status , p.description
    FROM project AS p
    LEFT JOIN manager_project_details AS mpd
    ON mpd.project_id = p.project_id
    LEFT JOIN manager AS m
    ON mpd.manager_id = m.manager_id
    LEFT JOIN admin as a
    ON p.admin_id = a.admin_id
    ORDER BY p.admin_id ASC
    ;
     
2024-05-31 14:34:04,141 - router.admin_router - INFO - Project details fetched successfully
2024-05-31 14:34:04,141 - router.admin_router - INFO - Successfully fetched all employees, managers, and projects information
2024-05-31 14:34:04,171 - router.admin_router - INFO - Data formatted successfully. Ready for sending it to Webpage
2024-05-31 14:34:22,504 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:34:31,120 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:34:40,957 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:34:48,620 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:42:32,252 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:42:46,997 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:43:28,716 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:43:32,652 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:43:42,801 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:43:57,309 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:44:04,666 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:44:13,000 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:44:32,160 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:44:39,933 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:45:35,163 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:45:40,514 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:46:12,034 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:46:14,783 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:46:25,427 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:47:44,013 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:47:54,467 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:48:01,577 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:48:10,148 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:48:12,824 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:48:20,383 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:48:24,545 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:48:41,086 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:49:02,098 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:49:06,151 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:51:32,601 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:51:45,444 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:51:51,309 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:51:55,344 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:52:00,596 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:52:06,731 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 14:52:14,728 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 20:08:25,410 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 20:11:39,678 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 20:11:50,799 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 20:12:09,793 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 20:12:14,064 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 20:12:17,879 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 20:13:56,061 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 20:16:13,888 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 20:18:31,082 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 20:20:05,915 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 20:20:10,413 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:04:44,299 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:04:51,667 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:04:57,008 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:06:22,498 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:06:36,454 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:07:48,987 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:08:19,598 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:14:30,228 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:14:59,891 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:22:27,615 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:22:38,260 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:22:43,371 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:22:57,569 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:23:06,613 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:23:16,175 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:23:21,933 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:23:45,317 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:23:56,442 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:24:01,015 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:27:15,678 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:27:22,258 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:28:05,977 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:28:23,758 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:28:28,990 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:30:33,604 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:30:45,081 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:31:44,968 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:31:50,596 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:31:55,757 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:32:18,277 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:32:47,700 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:33:00,559 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:39:29,003 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 21:39:38,484 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:35:41,692 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:47:36,439 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:47:51,152 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:48:07,177 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:48:13,090 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:48:21,041 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:48:27,369 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:48:33,047 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:48:49,611 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:49:07,563 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:49:27,408 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:49:53,924 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:49:58,338 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:50:17,190 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:50:20,695 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:50:24,125 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:50:54,238 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:51:13,221 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:51:28,082 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:51:52,313 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:52:00,939 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:52:23,566 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:52:42,587 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:52:57,885 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:53:39,716 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:53:46,360 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:53:57,246 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:54:10,623 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:54:17,240 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:54:30,720 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:54:49,029 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:55:11,347 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:55:27,628 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:55:36,999 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:55:53,294 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:56:02,173 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:56:34,181 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:56:51,119 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:57:04,014 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
2024-05-31 22:57:10,113 - root - INFO - FastAPI project initialized. Project is ready to accept requests.
